"Unique ID","String Flags","Category","Japanese","English Translation","English Translation (34-Char/0x66 Hard-limit)"
"28001","3435921409","","ジャンプ・２段ジャンプのチュートリアルができます。","",""
"28002","3435921409","","通常攻撃のチュートリアルができます。","",""
"28003","3435921409","","術技のチュートリアルができます。","",""
"28004","3435921409","","物理防御のチュートリアルができます。","",""
"28005","3435921409","","魔術防御のチュートリアルができます。","",""
"28006","3435921409","","アイテム使用のチュートリアルができます。","",""
"28007","3435921409","","ターゲット切り替えのチュートリアルができます。","",""
"28008","3435921409","","挑発のチュートリアルができます。","",""
"28009","3435921409","","オーバーリミッツのチュートリアルができます。","",""
"28010","3435921409","","号令のチュートリアルができます。","",""
"28011","3435921409","","秘奥義のチュートリアルができます。","",""
"28012","3435921409","","オーバーリミッツ×のチュートリアルができます。","",""
"28013","3435921409","","リミッツボールのチュートリアルができます。","",""
"28014","3435921409","","床抜けのチュートリアルができます。","",""
"28015","3435921409","","受身のチュートリアルができます。","",""
"28016","3435921409","","バックステップのチュートリアルができます。","",""
"28017","3435921409","","クリティカルガードのチュートリアルができます。","",""
"28018","3435921409","","移動起き上がりのチュートリアルができます。","",""
"28019","3435921409","","チュートリアルバトル20の説明","Tutorial Battle 20 description:",""
"28020","3435921409","","チュートリアルバトル21の説明","Tutorial Battle 21 description:",""
"28021","3435921409","","チュートリアルバトル22の説明","Tutorial Battle 22 description:",""
"28022","3435921409","","チュートリアルバトル23の説明","Tutorial Battle 23 description:",""
"28023","3435921409","","チュートリアルバトル24の説明","Tutorial Battle 24 description:",""
"28024","3435921409","","チュートリアルバトル25の説明","Tutorial Battle 25 description:",""
"28025","3435921409","","チュートリアルバトル26の説明","Tutorial Battle 26 description:",""
"28026","3435921409","","チュートリアルバトル27の説明","Tutorial Battle 27 description:",""
"28027","3435921409","","チュートリアルバトル28の説明","Tutorial Battle 28 description:",""
"28028","3435921409","","チュートリアルバトル29の説明","Tutorial Battle 29 description:",""
"28029","3435921409","","チュートリアルバトル30の説明","Tutorial Battle 30 description:",""
"28030","3435921409","","チュートリアルバトル31の説明","Tutorial Battle 31 description:",""
"28031","3435921409","","チュートリアルバトル32の説明","Tutorial Battle 32 description:",""
"29000","3435921409","","最大コンボ数","",""
"29001","3435921409","","秘奥義で倒した","",""
"29002","3435921409","","１回も倒されない","",""
"29003","3435921409","","倒した回数","",""
"29004","3435921409","","倒した回数","",""
"29005","3435921409","","グミの個数","",""
"29006","3435921409","","ガードブレイクを決めた","",""
"29007","3435921409","","ガードインパクトを決めた","",""
"29008","3435921409","","オーバーリミッツ×を出した","",""
"29009","3435921409","","挑発をたくさんした","",""
"29010","3435921409","","攻撃をガードした","",""
"29011","3435921409","","術攻撃をマジックガードした","",""
"29012","3435921409","","受身をした","",""
"29013","3435921409","","仲間を支援した","",""
"29014","3435921409","","リミッツボールを拾った","",""
"29015","3435921409","","倒された","",""
"29016","3435921409","","GPボーナス内容16","",""
"29017","3435921409","","GPボーナス内容17","",""
"29018","3435921409","","GPボーナス内容18","",""
"29019","3435921409","","GPボーナス内容19","",""
"30000","3435921409","","草原","Field","Field"
"30001","3435921409","","草原","Field","Field"
"30002","3435921409","","草原","Field","Field"
"30003","3435921409","","草原","Field","Field"
"30004","3435921409","","街道","City Street","City Street"
"30005","3435921409","","街道","City Street","City Street"
"30006","3435921409","","街道","City Street","City Street"
"30007","3435921409","","森","Forest","Forest"
"30008","3435921409","","森","Forest","Forest"
"30009","3435921409","","滝","Waterfall","Waterfall"
"30010","3435921409","","森","Forest","Forest"
"30011","3435921409","","王都レラーズ","",""
"30012","3435921409","","レラーズ神殿","",""
"30013","3435921409","","街道","City Street","City Street"
"30014","3435921409","","街道","City Street","City Street"
"30015","3435921409","","岩石地帯","",""
"30016","3435921409","","森","Forest","Forest"
"30017","3435921409","","森","Forest","Forest"
"30018","3435921409","","森","Forest","Forest"
"30019","3435921409","","森","Forest","Forest"
"30020","3435921409","","森","Forest","Forest"
"30021","3435921409","","森","Forest","Forest"
"30022","3435921409","","岩石地帯","Ridge","Ridge"
"30023","3435921409","","テイトス渓谷","",""
"30024","3435921409","","ヴォルト洞窟","Volt Cave","Volt Cave"
"30025","3435921409","","森","Forest","Forest"
"30026","3435921409","","砂漠","Desert","Desert"
"30027","3435921409","","シャドウ神殿","Shadow Temple","Shadow Temple"
"30028","3435921409","","帝都ニブヘイム","",""
"30029","3435921409","","タルタロス港","",""
"30030","3435921409","","街道","City Street","City Street"
"30031","3435921409","","ニブヘイム訓練所","",""
"30032","3435921409","","砂漠","",""
"30033","3435921409","","砂漠","",""
"30034","3435921409","","ルクソール山道","",""
"30035","3435921409","","ルクソール山渓谷","",""
"30036","3435921409","","ルクソール山・火口付近","",""
"30037","3435921409","","岩石地帯","",""
"30038","3435921409","","砂漠","",""
"30039","3435921409","","砂漠","",""
"30040","3435921409","","シャイロック闘技場","",""
"30041","3435921409","","森","Forest","Forest"
"30042","3435921409","","首都シャイロック","",""
"30043","3435921409","","草原","Field","Field"
"30044","3435921409","","草原","Field","Field"
"30045","3435921409","","港町ビフレスト","",""
"30046","3435921409","","海上","Sea","Sea"
"30047","3435921409","","未使用","",""
"30048","3435921409","","魔導研究所","",""
"30049","3435921409","","森","Forest","Forest"
"30050","3435921409","","ゲライオン焦野","",""
"30051","3435921409","","ゲライオン砂漠","",""
"30052","3435921409","","ゲライオン遺跡","",""
"30053","3435921409","","渓谷","",""
"30054","3435921409","","森","Forest","Forest"
"30055","3435921409","","草原","Field","Field"
"30056","3435921409","","森","Forest","Forest"
"30057","3435921409","","ストレイライズ神殿","",""
"30058","3435921409","","森","Forest","Forest"
"30059","3435921409","","滝","",""
"30060","3435921409","","森","Forest","Forest"
"30061","3435921409","","森","Forest","Forest"
"30062","3435921409","","エインヘル闘技場","",""
"30063","3435921409","","街道","City Street","City Street"
"30064","3435921409","","首都エインヘル","",""
"30065","3435921409","","街道","City Street","City Street"
"30066","3435921409","","街道","City Street","City Street"
"30067","3435921409","","ソーディアン研究所","",""
"30068","3435921409","","草原","Field","Field"
"30069","3435921409","","草原","Field","Field"
"30070","3435921409","","森","Forest","Forest"
"30071","3435921409","","洞窟","",""
"30072","3435921409","","岩石地帯","",""
"30073","3435921409","","アム瀑布","",""
"30074","3435921409","","渓谷","",""
"30075","3435921409","","森","Forest","Forest"
"30076","3435921409","","森","Forest","Forest"
"30077","3435921409","","森","Forest","Forest"
"30078","3435921409","","海上","Sea","Sea"
"30079","3435921409","","海上","Sea","Sea"
"30080","3435921409","","海上","Sea","Sea"
"30081","3435921409","","海上","Sea","Sea"
"30082","3435921409","","船着き場","",""
"30083","3435921409","","精霊闘技場","",""
"30084","3435921409","","世界樹神殿","",""
"30085","3435921409","","天空","",""
"30086","3435921409","","森","Forest","Forest"
"30087","3435921409","","森","Forest","Forest"
"30088","3435921409","","フォミクリー施設","",""
"30089","3435921409","","森","Forest","Forest"
"30090","3435921409","","ラタトスクの間","",""
"30091","3435921409","","魔界の道","",""
"30092","3435921409","","魔界の海","",""
"30093","3435921409","","時の狭間","",""
"30094","3435921409","","ポイント０９５","",""
"30095","3435921409","","ポイント０９６","",""
"30096","3435921409","","ポイント０９７","",""
"30097","3435921409","","ポイント０９８","",""
"30098","3435921409","","ポイント０９９","",""
"30099","3435921409","","ポイント１００","",""
"31000","3435921409","","ラタトスクの門","",""
"31001","3435921409","","魔界の道","",""
"31002","3435921409","","魔界の道","",""
"31003","3435921409","","魔界の海","",""
"31004","3435921409","","魔界の海","",""
"31005","3435921409","","魔界０６","Underworld 06",""
"31006","3435921409","","魔界０７","Underworld 07",""
"31007","3435921409","","魔界０８","Underworld 08",""
"31008","3435921409","","魔界０９","Underworld 09",""
"31009","3435921409","","魔界１０","Underworld 10",""
"32000","3435921409","","時空の扉","Space-time Portal",""
"32001","3435921409","","時空の扉","Space-time Portal",""
"32002","3435921409","","時空の扉","Space-time Portal",""
"32003","3435921409","","時空の扉","Space-time Portal",""
"32004","3435921409","","時空の扉","Space-time Portal",""
"32005","3435921409","","時空の扉","Space-time Portal",""
"32006","3435921409","","時空の扉","Space-time Portal",""
"32007","3435921409","","時空の扉","Space-time Portal",""
"32008","3435921409","","時空の扉","Space-time Portal",""
"32009","3435921409","","時空の扉","Space-time Portal",""
"32010","3435921409","","時空の扉","Space-time Portal",""
"32011","3435921409","","時空の扉","Space-time Portal",""
"32012","3435921409","","時空の扉","Space-time Portal",""
"32013","3435921409","","時の狭間","Space-time Portal",""
"32014","3435921409","","時の狭間","Space-time Portal",""
"32015","3435921409","","時の狭間","Space-time Portal",""
"32016","3435921409","","時の狭間","Space-time Portal",""
"32017","3435921409","","時の狭間","Space-time Portal",""
"32018","3435921409","","時の狭間","Space-time Portal",""
"32019","3435921409","","時の狭間","Space-time Portal",""
"33000","3435921409","tutorial","【ワールドマップについて】
ワールドマップには各ポイントが用意されています。
方向キーかアナログパッドでカーソルを移動させ
ポイントで○ボタンを押すとその場所へ移動します。","",""
"33001","3435921409","tutorial","【ストーリーの進め方について】
ワールドマップのどこかのポイントには
必ずこのアイコンが出現します。","",""
"33002","3435921409","tutorial","【ストーリーの進め方について】
このアイコンのポイントに進むとスキットが開始され
バトルなどをこなすことでストーリーが進みます。","",""
"33003","3435921409","tutorial","【エンカウントについて】
ワールドマップにはこのアイコンが複数出現します。","",""
"33004","3435921409","tutorial","【エンカウントについて】
このアイコンに進むと野盗とのバトルが開始されます。
ストーリーのイベントバトルに勝てない場合などは
野盗とのバトルでキャラクターを成長させましょう。","",""
"33005","3435921409","tutorial","【エンカウントについて】
注意点として野盗はプレイヤーキャラクターの
ＧＰにあわせて強くなっていきます。適度に戦い
ストーリーをスムーズに進めるのをオススメします。","",""
"33006","3435921409","tutorial","【キャラクターカスタマイズについて】
ストーリーのイベントバトルに勝てない場合は
しっかりステータスエディットや装備品の購入、
装備を行いましょう。","",""
"33007","3435921409","tutorial","【キャラクターカスタマイズについて】
△ボタンでメニューを開き、エディットやショップで
キャラクターカスタマイズを行いましょう。","",""
"33008","3435921409","tutorial","【サブイベントについて】
このアイコンの出たポイントに進むと
サブイベントのスキットが開始されます。","",""
"33009","3435921409","tutorial","【サブイベントについて】
サブイベントはストーリーをクリアする上では
見る必要のないイベントになります。","",""
"50016","3435921409","","エクストラフィニッシュ","Extra Finish",""
"51000","3435921409","","キャラクターセレクト","Character Selection","Character Select"
"51001","3435921409","","モードセレクト","Mode Selection","Mode Select"
"51002","3435921409","","プレイ人数セレクト","Select Number of Player","Select Number of Player"
"51003","3435921409","","ロビー","Lobby","Lobby"
"51004","3435921409","","ルール","Rules","Rules"
"51005","3435921409","","ステータス","Status","Status"
"51006","3435921409","","リザルト","Results","Results"
"51007","3435921409","","ルールセレクト","Rule Selection","Rule Selection"
"51008","3435921409","","プロフィール","Profile","Profile"
"51009","3435921409","","装備","Equipment","Equipment"
"51010","3435921409","","術技","Artes","Artes"
"51011","3435921409","","アクセサリー","Accessories","Accessories"
"51012","3435921409","","称号","Title","Title"
"51013","3435921409","","スキル","Skills","Skills"
"51014","3435921409","","作戦","Strategy","Strategy"
"51015","3435921409","","キャラクターカスタマイズ","Character Customization","Character Customization"
"51016","3435921409","","ショップ『武器』","Weapon Shop","Weapon Shop"
"51017","3435921409","","ルーム","Room","Room"
"51018","3435921409","","アイテムライブラリ","Item Library","Item Library"
"51019","3435921409","","イベントライブラリ","Event Library","Event Library"
"51020","3435921409","","キーコンフィグ","Control Configuration","Key Configuration"
"51021","3435921409","","コレクション","Collections","Collections"
"51022","3435921409","","スペシャルバトル","Special Battles","Special Battles"
"51023","3435921409","","チュートリアル","Tutorial","Tutorial"
"51024","3435921409","","トレーニング","Training","Training"
"51025","3435921409","","チャレンジ","Challenge","Challenge"
"51026","3435921409","","ユグドラシルバトル","Yggdrasil Battle","Yggdrasil Battle"
"51027","3435921409","","クイックバトル","Quick Battle","Quick Battle"
"51028","3435921409","","オプション","Options","Options"
"51029","3435921409","","基本設定","Basic Settings","Basic Settings"
"51030","3435921409","","サウンドテスト","Sound Test","Sound Test"
"51031","3435921409","","サバイバルランキング","Survival Ranking","Survival Ranking"
"51032","3435921409","","サバイバルリザルト","Survival Results","Survival Results"
"51033","3435921409","","ネットワーク連動","Network Link","Network Link"
"51034","3435921409","","モバイル連動","Mobile Linkage","Mobile Linkage"
"51035","3435921409","","スペシャルバトルダウンロード","Special Battle Download","Special Battle Download"
"51036","3435921409","","リザルト","Results","Results"
"51037","3435921409","","獲得ＧＰ詳細","GP Details","GP Details"
"51038","3435921409","","詳細設定","Advanced Settings","Advanced Settings"
"51039","3435921409","","テイルズ図鑑","",""
"51040","3435921409","","セーブ/ロード","Save/Load","Save/Load"
"51041","3435921409","","ショップ『防具』","Armor Shop","Armor Shop"
"51042","3435921409","","ショップ『装飾品』","Accesory Shop","Accesory Shop"
"51043","3435921409","","ショップ『スキル』","Skills Shop","Skills Shop"
"51044","3435921409","","ショップ『作戦』","Strategy Shop","Strategy Shop"
"51045","3435921409","","ショップ『カスタムルール』","Custom Rules Shop","Custom Rules Shop"
"51046","3435921409","","通信バトルロビー","",""
"51047","3435921409","","アーケードバトルロビー","Arcade Battle Lobby","Arcade Battle Lobby"
"51048","3435921409","","サバイバルバトルロビー","Survival Battle Lobby","Survival Battle Lobby"
"51049","3435921409","","術技エディット","",""
"51050","3435921409","","レコード","Records","Records"
"51100","3435921409","Main Menu (not used)","ユグドラシルバトル","Yggdrasil Battle","Yggdrasil Battle"
"51101","3435921409","Main Menu (not used)","クイックバトル","Quick Battle","Quick Battle"
"51102","3435921409","Main Menu (not used)","通信バトル","Multiplayer Battle","Multiplayer Battle"
"51103","3435921409","Main Menu (not used)","トレーニング","Training","Training"
"51104","3435921409","Main Menu (not used)","エディット","Edit","Edit"
"51105","3435921409","Main Menu (not used)","コレクション","Collection","Collection"
"51106","3435921409","Main Menu (not used)","オプション","Options","Options"
"51200","3435921409","Quick Battle (unused)","アーケードバトル","Arcade Battle","Arcade Battle"
"51201","3435921409","Quick Battle (unused)","サバイバルバトル","Survival Battle","Survival Battle"
"51202","3435921409","Quick Battle (unused)","スペシャルバトル","Special Battle","Special Battle"
"51203","3435921409","Quick Battle (unused)","シングルバトル","Single Battle","Single Battle"
"51300","3435921409","Training (Unused)","フリートレーニング","Free Training","Free Training"
"51301","3435921409","Training (Unused)","チュートリアル","Tutorials","Tutorials"
"51400","3435921409","Character Customization (Unused)","エディット","Edit","Edit"
"51401","3435921409","Character Customization (Unused)","ショップ","Shop","Shop"
"51500","3435921409","","アイテムライブラリ","Item Library","Item Library"
"51501","3435921409","","イベントライブラリ","Event Library","Event Library"
"51502","3435921409","","テイルズ オブ ウォールブレイカー","Tales of Wall Breaker","Tales of Wall Breaker"
"51503","3435921409","","ネットワーク連動","Network Link","Network Link"
"51600","3435921409","","基本設定","Basic Settings","Basic Settings"
"51601","3435921409","","サウンドテスト","Sound test","Sound test"
"51602","3435921409","","キーコンフィグ","Button Configuration","Button Configuration"
"51700","3435921409","","モバイル連動","Mobile Linkage",""
"51701","3435921409","","スペシャルバトルダウンロード","Special Battle Download","Special Battle Download"
"51702","3435921409","","お知らせ","Notice","Notice"
"51703","3435921409","","ひとりで遊ぶ","Single","Single"
"51704","3435921409","","みんなで遊ぶ","Multiplayer","Multiplayer"
"52000","3435921409","Select Number of Player desc.","１人で遊びます。","Play with CPU","Play by yourself."
"52001","3435921409","Select Number of Player desc.","アドホックモードでみんなと遊びます。","Multiplayer in ad hoc mode","Play with others in ad hoc mode."
"53000","3435921409","","Ｌ、Ｒボタンでカーソルを他プレイヤーへ移動できます。","",""
"53001","3435921409","","キャラクターを選択してください。","",""
"53002","3435921409","","参加するチームの選択、参加の取り消しを設定できます。","",""
"53003","3435921409","","ハンデキャップを設定します。星が多いほど強くなります。","",""
"53004","3435921409","","一覧の中からキャラクターを選択してください。","",""
"53005","3435921409","","キャラクターの設定を変更できます。","",""
"53006","3435921409","","保存したデータから始めます。","",""
"53007","3435921409","","新しく始めます。","",""
"53008","3435921409","Training Menu desc.","バトル形式を自由に選んで、実践練習ができます。","",""
"53009","3435921409","Training Menu desc.","各操作を練習できます。","",""
"53010","3435921409","","与えられた課題をクリアしていくモードです。","",""
"53011","3435921409","","新しいルームを作成します。","",""
"53012","3435921409","","ルームを選んでください。","",""
"53013","3435921409","","？","?","?"
"53014","3435921409","","バトルステージを選択できます。","",""
"53015","3435921409","","バトルのルールを選択できます。","",""
"53016","3435921409","","バトル時間を設定できます。","",""
"53017","3435921409","","バトル中に出現するアイテム出現量を設定できます。","",""
"53018","3435921409","","カスタムルールを反映させるかどうかを設定できます。","",""
"53019","3435921409","","１Ｐが設定しています。しばらくお待ちください。","",""
"53020","3435921409","Main Menu Desc.","シナリオに沿って遊ぶことができます。","",""
"53021","3435921409","Main Menu Desc.","４つのゲームモードを選択してバトルができます。","",""
"53022","3435921409","Main Menu Desc.","アドホックモードで他のプレイヤーと遊ぶことができます。","",""
"53023","3435921409","Main Menu Desc.","バトルの練習を行うことができます。","",""
"53024","3435921409","Main Menu Desc.","キャラクターの設定変更や、装備品などの購入が行えます。","",""
"53025","3435921409","Main Menu Desc.","おまけ要素を楽しむことができます。","",""
"53026","3435921409","Main Menu Desc.","操作やサウンド、オートセーブの設定などができます。","",""
"53027","3435921409","","しばらくお待ちください。","",""
"53028","3435921409","","参加者を待っています。","",""
"53029","3435921409","","対戦可能人数になりましたので対戦できます。","",""
"53030","3435921409","","キャラクターの装備品などを購入することができます。","",""
"53031","3435921409","","モバイル連動ができます。","",""
"53032","3435921409","","スペシャルバトルがダウンロードできます。","",""
"53033","3435921409","","モバイル連動用のＩＤを入力してください。","",""
"53034","3435921409","","パスワードを入力してください。","",""
"53035","3435921409","","バトル中のＢＧＭを設定できます。","",""
"53036","3435921409","Main Menu Desc.","データのセーブ/ロード、削除を行うことができます。","",""
"53037","3435921409","","データをセーブします。","",""
"53038","3435921409","","データをロードします。","",""
"53039","3435921409","","データを削除できます。","",""
"53040","3435921409","","お知らせです。","",""
"53041","3435921409","","○総プレイ時間","○Play Time","○Play Time"
"53042","3435921409","","○最大コンボ数","○Max Combo","○Max Combo"
"53043","3435921409","","○最大ダメージ","○Max Damage","○Max Damage"
"53044","3435921409","","○ＣＰＵ対戦回数　","○CPU Battles　","○CPU Battles　"
"53045","3435921409","","○対人対戦回数　　","○対人対戦回数　　","○対人対戦回数　　"
"53046","3435921409","","○勝利回数　　　　　","○Victories　　　　　","○Victories　　　　　"
"53047","3435921409","","○敗北回数　　　　　","○Defeats　　　　　","○Defeats　　　　　"
"53048","3435921409","","コンボ","Combo","Combo"
"53049","3435921409","","ダメージ","Damage","Damage"
"53050","3435921409","","回","Rounds","Rounds"
"53500","3435921409","","ＴＰ：","TP:","TP:"
"53600","3435921409","","特技","Base Arte","Base Arte"
"53601","3435921409","","秘技","Master Arte","Master Arte"
"53602","3435921409","","奥義","Arcane Arte","Arcane Arte"
"53603","3435921409","","技秘奥義","Mystic Arte","Mystic Arte"
"53604","3435921409","","下級術","Novice Spell","Novice Spell"
"53605","3435921409","","中級術","Intermediate Spell","Intermediate Spell"
"53606","3435921409","","上級術","Advanced Spell","Advanced Spell"
"53607","3435921409","","術秘奥義","Mystic Spell","Mystic Spell"
"53608","3435921409","","フェイタルストライク","Fatal Strike","Fatal Strike"
"54000","3435921409","Button Bar","戻る","Return","Return"
"54001","3435921409","Button Bar","決定","Confirm","Confirm"
"54002","3435921409","Button Bar","決定","Confirm","Confirm"
"54003","3435921409","Button Bar","次へ","Next","Next"
"54004","3435921409","Button Bar","プレイヤー切替","Switch Player","Switch Player"
"54005","3435921409","Button Bar","ステータス","Status","Status"
"54006","3435921409","Button Bar","プロフィール","Profile","Profile"
"54007","3435921409","Button Bar","装備","Equipment","Equipment"
"54008","3435921409","Button Bar","術技","Artes","Artes"
"54009","3435921409","Button Bar","作戦","Strategy","Strategy"
"54010","3435921409","Button Bar","称号","Title","Title"
"54011","3435921409","Button Bar","スキル","Skills","Skills"
"54012","3435921409","Button Bar","エディット","Edit","Edit"
"54013","3435921409","Button Bar","はい","Yes","Yes"
"54014","3435921409","Button Bar","いいえ","No","No"
"54015","3435921409","Button Bar","ステータス変化","Change Status","Change Status"
"54016","3435921409","Button Bar","詳細設定","Advanced Settings","Advanced Settings"
"54017","3435921409","Button Bar","メニュー","Menu","Menu"
"54018","3435921409","Button Bar","ストップ","Stop","Stop"
"54019","3435921409","Button Bar","リザルト","Results","Results"
"54020","3435921409","Button Bar","獲得ＧＰ詳細","GP Details","GP Details"
"54021","3435921409","Button Bar","再生","Play","Play"
"54022","3435921409","Button Bar","停止","Stop","Stop"
"54023","3435921409","Button Bar","モードセレクトへ","To Mode Select","To Mode Select"
"54024","3435921409","Button Bar","開始","Start","Start"
"54025","3435921409","Button Bar","説明","Info","Info"
"54026","3435921409","Button Bar","閉じる","Close","Close"
"54027","3435921409","Button Bar","色変更","Change Color","Change Color"
"54028","3435921409","Button Bar","キャラクター変更","Change Character","Change Character"
"54029","3435921409","Button Bar","確認完了","Confirmation Completed","Confirmation Completed"
"54030","3435921409","Button Bar","カテゴリジャンプ","Category Jump","Category Jump"
"54031","3435921409","Button Bar","リセット","Reset","Reset"
"54032","3435921409","Button Bar","全項目リセット","Reset All Items","Reset All Items"
"54033","3435921409","Button Bar","設定","Option","Option"
"54034","3435921409","Button Bar","変更","Switch","Switch"
"54035","3435921409","Button Bar","お知らせの詳細","Notification Details","Notification Details"
"54036","3435921409","Button Bar","ネットワーク連動の終了","Terminate Network Connection","Terminate Network Connection"
"54037","3435921409","Button Bar","ページ切替","Info","Info"
"54038","3435921409","Button Bar","ダウンロード","Download","Download"
"54039","3435921409","Button Bar","術技エディット","Edit Artes","Edit Artes"
"54040","3435921409","Button Bar","メンバー入替","Member Change","Member Change"
"54041","3435921409","Button Bar","移動","Move","Move"
"54042","3435921409","Button Bar","イベントへ","Event","Event"
"54043","3435921409","Button Bar","キャンセル","Cancel","Cancel"
"55004","3435921409","Character Select ","ＮｏＥｎｔｒｙ","No Entry","No Entry"
"55005","3435921409","Character Select ","%SCC001%","%SCC001%","%SCC001%"
"55006","3435921409","Character Select ","ＣＰＵ","CPU","CPU"
"55007","3435921409","Character Select ","１Ｐ","1P","1P"
"55008","3435921409","Character Select ","２Ｐ","2P","2P"
"55009","3435921409","Character Select ","３Ｐ","3P","3P"
"55010","3435921409","Character Select ","４Ｐ","4P","4P"
"55011","3435921409","Character Select ","TEAM Ａ","TEAM A","TEAM A"
"55012","3435921409","Character Select ","TEAM Ｂ","TEAM B","TEAM B"
"55013","3435921409","Character Select ","TEAM Ｃ","TEAM C","TEAM C"
"55014","3435921409","Character Select ","TEAM Ｄ","TEAM D","TEAM D"
"55015","3435921409","Character Select ","TEAM ―","TEAM --","TEAM --"
"56000","3435921409","","ＨＰ","HP","HP"
"56001","3435921409","","ＴＰ","TP","TP"
"56002","3435921409","","物理攻撃","",""
"56003","3435921409","","物理防御","",""
"56004","3435921409","","術攻撃","M.ATK","M.ATK"
"56005","3435921409","","術防御","M.DEF","M.DEF"
"56006","3435921409","","攻撃属性","",""
"56007","3435921409","","詠唱速度","",""
"56008","3435921409","","詠唱硬直","",""
"56009","3435921409","","ガード耐久","",""
"56010","3435921409","","ＯＶＬ時間","",""
"56011","3435921409","","ＴＰ回復","",""
"56012","3435921409","","敏捷","",""
"56013","3435921409","","防御属性","",""
"56014","3435921409","","総ＧＰ：","",""
"56015","3435921409","","残ＧＰ：","",""
"56016","3435921409","","セットＧＰ：","",""
"56017","3435921409","","バトルランク：","",""
"57000","3435921409","","リヒター","Richter","Richter"
"57001","3435921409","","リタ","Rita","Rita"
"57002","3435921409","","ロイド","Lloyd","Lloyd"
"57003","3435921409","","プレセア","Presea","Presea"
"57004","3435921409","","アーチェ","Arche","Arche"
"57005","3435921409","","クラトス","Kratos","Kratos"
"57006","3435921409","","スタン","Stahn","Stahn"
"57007","3435921409","","チェスター","Chester","Chester"
"57008","3435921409","","ダオス","Dhaos","Dhaos"
"57009","3435921409","","クレス","Cress","Cress"
"57010","3435921409","","リオン","Leon","Leon"
"57011","3435921409","","ユージーン","Eugene","Eugene"
"57012","3435921409","","セネル","Senel","Senel"
"57013","3435921409","","ルーク","Luke","Luke"
"57014","3435921409","","ティア","Tear","Tear"
"57015","3435921409","","バルバトス","Barbatos","Barbatos"
"57016","3435921409","","ファラ","Farah","Farah"
"57017","3435921409","","アッシュ","Asch","Asch"
"57018","3435921409","","カイウス","Caius","Caius"
"57019","3435921409","","ルカ","Ruca","Ruca"
"57020","3435921409","","ユーリ","Yuri","Yuri"
"57021","3435921409","","アニス","Anise","Anise"
"57022","3435921409","","コレット","Colette","Colette"
"57023","3435921409","","ミント","Mint","Mint"
"57024","3435921409","","フィリア","Philia","Philia"
"57025","3435921409","","コングマン","Kongman","Kongman"
"57026","3435921409","","ナナリー","Nanaly","Nanaly"
"57027","3435921409","","ハロルド","Harold","Harold"
"57028","3435921409","","マオ","Mao","Mao"
"57029","3435921409","","ジェイド","Jade","Jade"
"57030","3435921409","","イリア","Illia","Illia"
"57031","3435921409","","シング","Shing","Shing"
"57032","3435921409","","ジュディス","Judith","Judith"
"57033","3435921409","","コハク","Kohaku","Kohaku"
"57034","3435921409","","カイル","Kyle","Kyle"
"57035","3435921409","","？？？？？","??????","??????"
"57100","3435921409","Chara Name","リヒター・アーベント","Richter Abend","Richter Abend"
"57101","3435921409","Chara Name","リタ・モルディオ","Rita Mordio","Rita Mordio"
"57102","3435921409","Chara Name","ロイド・アーヴィング","Lloyd Irving","Lloyd Irving"
"57103","3435921409","Chara Name","プレセア・コンバティール","Presea Combatir","Presea Combatir"
"57104","3435921409","Chara Name","アーチェ・クライン","Arche Klein","Arche Klein"
"57105","3435921409","Chara Name","クラトス・アウリオン","Kratos Aurion","Kratos Aurion"
"57106","3435921409","Chara Name","スタン・エルロン","Stahn Aileron","Stahn Aileron"
"57107","3435921409","Chara Name","チェスター・バークライト","Chester Burklight","Chester Burklight"
"57108","3435921409","Chara Name","ダオス","Dhaos","Dhaos"
"57109","3435921409","Chara Name","クレス・アルベイン","Cress Albane","Cress Albane"
"57110","3435921409","Chara Name","リオン・マグナス","Leon Magnus","Leon Magnus"
"57111","3435921409","Chara Name","ユージーン・ガラルド","Eugene Gallardo","Eugene Gallardo"
"57112","3435921409","Chara Name","セネル・クーリッジ","Senel Coolidge","Senel Coolidge"
"57113","3435921409","Chara Name","ルーク・フォン・ファブレ","Luke fon Fabre","Luke fon Fabre"
"57114","3435921409","Chara Name","ティア・グランツ","Tear Grants","Tear Grants"
"57115","3435921409","Chara Name","バルバトス・ゲーティア","Barbatos Goetia","Barbatos Goetia"
"57116","3435921409","Chara Name","ファラ・エルステッド","Farah Oersted","Farah Oersted"
"57117","3435921409","Chara Name","アッシュ","Asch","Asch"
"57118","3435921409","Chara Name","カイウス・クオールズ","Caius Qualls","Caius Qualls"
"57119","3435921409","Chara Name","ルカ・ミルダ","Ruca Milda","Ruca Milda"
"57120","3435921409","Chara Name","ユーリ・ローウェル","Yuri Lowell","Yuri Lowell"
"57121","3435921409","Chara Name","アニス・タトリン","Anise Tatlin","Anise Tatlin"
"57122","3435921409","Chara Name","コレット・ブルーネル","Colette Brunel","Colette Brunel"
"57123","3435921409","Chara Name","ミント・アドネード","Mint Adenade","Mint Adenade"
"57124","3435921409","Chara Name","フィリア・フィリス","Philia Felice","Philia Felice"
"57125","3435921409","Chara Name","マイティ・コングマン","Mighty Kongman","Mighty Kongman"
"57126","3435921409","Chara Name","ナナリー・フレッチ","Nanaly Fletcher","Nanaly Fletcher"
"57127","3435921409","Chara Name","ハロルド・ベルセリオス","Harold Berselius","Harold Berselius"
