"Unique ID","String Flags","Speaker","Japanese","English Translation"
"331966","3435921409","","うわーー！",""
"331967","3435921409","","……何？",""
"331968","3435921409","","あんたは、
いちいち大げさなのよ！",""
"331969","3435921409","","な……？",""
"331970","3435921409","","子どもが……増えたぞ？",""
"331971","3435921409","","あ……れ……？
ひょっとして最悪のタイミング？",""
"331972","3435921409","","痛てて……。
イリア、勝手に侵入して本当に
大丈夫……",""
"331973","3435921409","","じゃないね……",""
"331974","3435921409","","あなたたちも……侵入者？",""
"331975","3435921409","","あの、いえ、僕たちは……！
あれ？　ここ……",""
"331976","3435921409","","何してるの。
さっさと逃げんのよ！",""
"331977","3435921409","","待ってよ。
僕、この場所知ってる……。
イリアもよく見てよ。",""
"331978","3435921409","","……？",""
"331979","3435921409","","ホントだ……あたしも知ってる……",""
"331980","3435921409","","さあ、おまえたち。
どこの誰かは問うまい。そこをどけ。
我らはその先に用があるのだ。",""
"331981","3435921409","","ダメ……",""
"331982","3435921409","","ダメだよ、この先へ行っては！",""
"331983","3435921409","","……？",""
"331984","3435921409","","何だ、おまえたちも番人だというのか？",""
"331985","3435921409","","ダメって言ったらダメなのよ。
わっかんないオッサンね。",""
"331986","3435921409","","オ、オッサン……",""
"331987","3435921409","","よくわからない……
けど、味方してくれるのですね？",""
"331988","3435921409","","うん。行かせてはダメだ。",""
"331989","3435921409","","こんな子どもばかりと
戦うなんて……",""
"331990","3435921409","","私は……子どもじゃ……",""
"331991","3435921409","","……？",""
"331992","3435921409","","そうですね……そうでした。
では、行きます！",""
"331993","3435921409","","ごめん……君たち。
でも俺は行かなくちゃならないんだ。",""
"331994","3435921409","","……絶対に後悔します！
だって、行ったら……
帰ってこられない。",""
"331995","3435921409","","この神殿の関係者ではないようだが
なぜおまえが知っている？",""
"331996","3435921409","","どうしてって……見たから……",""
"331997","3435921409","","夢で見たのよ、あたしたち。
もういいわ、ルカ。
これ以上言ったって無駄でしょ。",""
"331998","3435921409","","番人……失格です。",""
"331999","3435921409","","スタン、行くぞ。",""
"332000","3435921409","","う、うん……",""
"332100","3435921409","","ここは……",""
"332101","3435921409","","ラタトスクの間だ。",""
"332102","3435921409","","やはりここにいたのか。",""
"332103","3435921409","","おまえたちに残りのフラッグを
持っていかれたままだったからな。",""
"332104","3435921409","","この門を開けるのに
必要だったという事か。",""
"332105","3435921409","","この門の先は魔界だ。",""
"332106","3435921409","","そこにバルバトスが
封印されている。",""
"332107","3435921409","","リヒターさん、俺たちに
もう一本の『ブラックフラッグ』を
渡してください。",""
"332108","3435921409","","それは……無理だ。",""
"332109","3435921409","","スタン……こやつの目的も
また復讐なのだ。",""
"332110","3435921409","","それはわかってるけど……",""
"332111","3435921409","","おまえたちは知っているのか？",""
"332112","3435921409","","……？",""
"332113","3435921409","","このラタトスクの門は
二本の『ブラックフラッグ』を使い
この世界からのみ、開けられる。",""
"332114","3435921409","","つまり……
魔界からは開けられない。",""
"332115","3435921409","","まさか……",""
"332116","3435921409","","……ディムロス？",""
"332117","3435921409","","この戦いはそのディムロスという者の
個人的な復讐だ。",""
"332118","3435921409","","ディムロス。
おまえに覚悟はあるのか？",""
"332119","3435921409","","……！",""
"332120","3435921409","","何のことだ！",""
"332121","3435921409","","……帰ってこられないのだ。",""
"332122","3435921409","","……？",""
"332123","3435921409","","一度魔界へ行ってしまえば、
おまえたちは帰ってこられない。
二度とだ。",""
"332124","3435921409","","そんな……",""
"332125","3435921409","","ディムロス、おまえは
その男にそれだけの覚悟を
強いているのだ。",""
"332126","3435921409","","スタン……
フラッグを渡すのだ。",""
"332127","3435921409","","……！",""
"332128","3435921409","","我はこの者にバルバトス打倒を託す。",""
"332129","3435921409","","ディムロス!!
何言ってるんだ!!",""
"332130","3435921409","","言うことを聞くのだ！",""
"332131","3435921409","","この門を開けてしまえば、
おまえはリオンや国の者たち……",""
"332132","3435921409","","そして、カイルにも、
会えなくなってしまうのだぞ。",""
"332133","3435921409","","覚悟なき者にとってこそ、
この先は地獄となる。
さあ、フラッグを貰おうか。",""
"332134","3435921409","","だけど……！",""
"332135","3435921409","","剣の為に自らの人生を
犠牲にしようというのか。",""
"332136","3435921409","","愚かだな。",""
"332137","3435921409","","違う……剣じゃない。",""
"332138","3435921409","","……？",""
"332139","3435921409","","ディムロスは人間だ。",""
"332140","3435921409","","そう言って覚悟のあるフリをしている。
それはただの意地だ！",""
"332141","3435921409","","意地なんかじゃない！
俺は決めたんだ！",""
"332142","3435921409","","ディムロスを、
人間でいさせてやると！",""
"332143","3435921409","","俺たちがバルバトスを倒すんだっ！",""
"332144","3435921409","","くっ……俺が……",""
"332145","3435921409","","フラッグをもらいます、
リヒターさん。",""
"332146","3435921409","","待て！　くっ……",""
"332147","3435921409","","スタン、いいのだな……",""
"332148","3435921409","","さあ、門を開くぞ。",""
"332149","3435921409","","そのフラッグは一度使えば、
消滅してしまう。",""
"332150","3435921409","","後悔するぞっ！",""
"332151","3435921409","","行動の先の結果につきまとうそれは、
永遠におまえの身を焦がす！",""
"332152","3435921409","","後悔なら……もう三年前からしています。",""
"332153","3435921409","","何……",""
"332154","3435921409","","俺はあの時、ディムロスを
助けてやれなかった……",""
"332155","3435921409","","感じられるこの憎しみが……",""
"332156","3435921409","","それだけが、唯一に
なってしまったのだ……",""
"332157","3435921409","","自分が『人』だと感じられる証が……",""
"332158","3435921409","","俺は、ディムロスに
憎しみの中でしか生きられないと
言わせてしまった。",""
"332250","3435921409","","ここが魔界……",""
"332251","3435921409","","バルバトスはどこだ……！",""
"332252","3435921409","","まだ門は開いているようだ。
今なら間にあうぞ、スタン。",""
"332253","3435921409","","……駄目だ。
俺たちはリヒターさんの覚悟を
台無しにしたんだ。",""
"332254","3435921409","","ここでやめちゃいけない。",""
"332255","3435921409","","だから、ディムロスも……",""
"332256","3435921409","","……？",""
"332257","3435921409","","おまえも覚悟を決めてくれ！",""
"332258","3435921409","","わかった……。
では、我はもう遠慮はしないぞ。",""
"332259","3435921409","","ああ。
俺ももう迷わない。",""
"332260","3435921409","","瘴気が濃くなっている。
やつが近い証拠か……",""
"332261","3435921409","","慎重に進んだ方がよさそうだな……",""
"332262","3435921409","","……父さーーん。",""
"332263","3435921409","","……ん？",""
"332264","3435921409","","どうした？",""
"332265","3435921409","","いや、何か声が……",""
"332266","3435921409","","父さん！",""
"332267","3435921409","","カイル……なのか!?",""
"332268","3435921409","","何だと!?
これは……現実か!?",""
"332269","3435921409","","やっぱり、父さんだ！",""
"332270","3435921409","","やっと、父さんに会えた！
やっと……うう……っ。",""
"332271","3435921409","","カイル……大きくなったな。",""
"332272","3435921409","","でも、どうしてここにいるんだ。",""
"332273","3435921409","","おまえを追って来たんだ。",""
"332274","3435921409","","リオン！",""
"332275","3435921409","","おまえたちがなぜ……？",""
"332276","3435921409","","ジェイドにおまえが
ここにいる事を聞いてな。",""
"332277","3435921409","","スタン！
いつまでこんな事を続けるつもりだ！",""
"332278","3435921409","","ごめん、俺は……",""
"332279","3435921409","","父さん！
一緒に帰ろうよ。",""
"332280","3435921409","","……カイル……",""
"332281","3435921409","","カイル、リオン……",""
"332282","3435921409","","おまえたちは邪魔だ。",""
"332283","3435921409","","何!?",""
"332284","3435921409","","どうして……",""
"332285","3435921409","","そうだよ。
オレは父さんと一緒にいたいんだ！",""
"332286","3435921409","","スタン、今さらやめるとは
言わせんぞ！",""
"332287","3435921409","","……！",""
"332288","3435921409","","わかった……ディムロス！",""
"332289","3435921409","","我を構えろ、スタン。",""
"332290","3435921409","","父さん！",""
"332291","3435921409","","スタン！
おまえという奴は！",""
"332292","3435921409","","俺は……止まるわけにはいかないんだ！",""
"332293","3435921409","","リオン！　カイル！",""
"332294","3435921409","","どうして……父……さん……",""
"332295","3435921409","","……くっ。",""
"332296","3435921409","","スタン、まだ過去を振り返るか……？",""
"332297","3435921409","","息子と友に背を向けてまでも！",""
"332298","3435921409","","まだ友達って言ってくれるのか……
ありがとう……",""
"332299","3435921409","","でも俺は国も
おまえたちも捨てたんだ。",""
"332300","3435921409","","だから、今度はおまえたちが
俺を捨てるんだ。",""
"332301","3435921409","","何言い出すんだよっ！
わかんないよ、父さん！",""
"332302","3435921409","","ふざけるなっ！
おまえは必死にここまで来た
カイルの気持ちを踏みにじるつもりか！",""
"332303","3435921409","","リオン……おまえ、カイルの事……",""
"332304","3435921409","","スタン、答えろ！",""
"332305","3435921409","","ラタトスクの門は一度
閉じてしまえば、もう内側からは
開けられないんだ……",""
"332306","3435921409","","何だと!?",""
"332307","3435921409","","おまえの言葉を聞いて安心した……
だから、もう一度頼むよ。",""
"332308","3435921409","","リオン……カイルを頼む。",""
"332309","3435921409","","スタン……",""
"332310","3435921409","","やだよ、オレ、父さんに
会うためにがんばったんだ！",""
"332311","3435921409","","だから！　だから！",""
"332312","3435921409","","頼む……リオン！
……わかってくれ！",""
"332313","3435921409","","スタン……。
おまえは昔から言い出したら
絶対に聞かなかった……",""
"332314","3435921409","","本気、なんだな……",""
"332315","3435921409","","ディムロス、行くぞ！",""
"332316","3435921409","","待って、待ってよ！",""
"332317","3435921409","","やめろ、カイル！
あいつは本気だ。",""
"332318","3435921409","","父さん！　父さーーーん！",""
"332319","3435921409","","カイル、聞きわけろ！",""
"332320","3435921409","","わかってないのは、リオンさんだ！",""
"332321","3435921409","","オレは……オレの願いは！",""
"332400","3435921409","","待っていたぞ、貴様ら！",""
"332401","3435921409","","姿を変えた我を、
覚えていたようだな！",""
"332402","3435921409","","忘れてなるものか！
貴様の覇気が魔界に踏み入れた折より、
届いていたぞ。",""
"332403","3435921409","","まったく、うずうずさせる！",""
"332404","3435921409","","この化け物め！",""
"332405","3435921409","","バルバトスっ！
今度こそおまえを倒す！",""
"332406","3435921409","","これぞ至福。
おまえのような純粋に戦いのみを
求める戦士が望みだ。",""
"332407","3435921409","","ここでは三年前の戦いのような
邪魔はない！",""
"332408","3435921409","","行くぞ、ディムロス!!",""
"332409","3435921409","","俺たちの戦いに決着をつけるぞ！",""
"332410","3435921409","","ぶちのめしてやる!!",""
"332411","3435921409","","今こそ、この世界から
その名を絶とう！",""
"332412","3435921409","","バルバトスっ！",""
"332413","3435921409","","はぁはぁ……そんな……",""
"332414","3435921409","","む……こいつは……
本当に化け物か……",""
"332415","3435921409","","ぶらあああああ！",""
"332416","3435921409","","くっ……なんて力だ！",""
"332417","3435921409","","つまらんぞ！
こんなものかっ！",""
"332418","3435921409","","ちくしょうっ！",""
"332419","3435921409","","はぁっ！",""
"332420","3435921409","","ぐはぁああ！",""
"332421","3435921409","","スタン、しっかりしろスタン！",""
"332422","3435921409","","弱き者など、立ち去る事すら許さぬぞ！
はぁああああ！",""
"332423","3435921409","","ぐぎゃぁぁああ！",""
"332424","3435921409","","立て！　立ちあがるのだ！
立て、スタン！",""
"332425","3435921409","","ディ……ム……",""
"332426","3435921409","","哀れな戦士よ。
まだ口は動くかぁあああ！",""
"332427","3435921409","","がっ……",""
"332428","3435921409","","はあああ！",""
"332429","3435921409","","……っ！",""
"332430","3435921409","","はあああ！",""
"332431","3435921409","","ディ……ム……
ご……め……ん……",""
"332432","3435921409","","我は……
我は……",""
"332433","3435921409","","また何も出来ぬのかぁああ！",""
"332434","3435921409","","……む。
いいぞ、ディムロス！",""
"332435","3435921409","","まだ闘志は消えないか！",""
"332436","3435921409","","こ、これは……",""
"332437","3435921409","","我のレンズエネルギー……。
そうか、これを使えば……！",""
"332438","3435921409","","行くぞ、バルバトスっ！",""
"332439","3435921409","","これぞ、剣劇！",""
"332440","3435921409","","殺劇舞荒剣っ！",""
"332441","3435921409","","はあああああああああ！",""
"332442","3435921409","","そ、そんな……",""
"332443","3435921409","","甘いわ！
この程度か、ディムロス！",""
"332444","3435921409","","たった一度見た奥義を
見切るとは……",""
"332445","3435921409","","これで最後だ！
まとめて、粉々になれ!!",""
"332446","3435921409","","スタン……！",""
"332447","3435921409","","魔人闇（マリアン）！",""
"332448","3435921409","","牙連蒼破刃！",""
"332449","3435921409","","ううっ……！",""
"332450","3435921409","","おまえたち……どうして！",""
"332451","3435921409","","……っ！",""
"332452","3435921409","","何を寝ている、スタン！",""
"332453","3435921409","","おまえの覚悟とは、
そんなものなのか！",""
"332454","3435921409","","父さん、助けに来たよ！",""
"332455","3435921409","","どうして、おまえたちがいるのだ!?",""
"332456","3435921409","","聞け、スタン！",""
"332457","3435921409","","うぅ……",""
"332458","3435921409","","おまえの息子は、
たとえ魔界でもおまえと一緒に
いる事を選んだようだぞ。",""
"332459","3435921409","","カ……イル……",""
"332460","3435921409","","父さん、ほら立てる？",""
"332461","3435921409","","オレ、ずっと父さんみたいな
英雄になる事に憧れてたんだ！",""
"332462","3435921409","","だから……！",""
"332463","3435921409","","それがこいつの覚悟だ……",""
"332464","3435921409","","うぐぐ……
はぁはぁ……リオン、カイル……",""
"332465","3435921409","","さあ、さっさとこいつを
かたづけるぞ！",""
"332466","3435921409","","みんなで力を合わせれば、
こいつだってきっと！",""
"332467","3435921409","","そうだ、その目だ！",""
"332468","3435921409","","憎しみでもない、恐れでもない。
互いの信頼と、希望に満ちた
その目を、俺は待ち望んでいた！",""
"332469","3435921409","","それでこそ、
殺しがいがあるというものだ。",""
"332470","3435921409","","さぁおまえたち、かかってこい！
まとめて俺の乾きをいやせぇ!!",""
"332471","3435921409","","……行くぞ！　バルバトスっ！",""
"332472","3435921409","","俺たちはおまえを倒して、
地上に帰る！",""
"332473","3435921409","","　　リオン：ああ！
　　カイル：うん！
ディムロス：おお！",""
"332474","3435921409","","うん！",""
"332475","3435921409","","おお！",""
"332476","3435921409","","今度こそやったか!?",""
"332477","3435921409","","うおぉぉぉおおお！",""
"332478","3435921409","","あ……あ……あ……",""
"332479","3435921409","","ついに……",""
"332480","3435921409","","待て！　これは……",""
"332481","3435921409","","ラタトスクの門が
閉じ始めたんだっ！",""
"332482","3435921409","","急いで戻るぞ！",""
"332483","3435921409","","ああ！",""
"332484","3435921409","","急げっ！",""
"332485","3435921409","","間に……合わなかった。",""
"332486","3435921409","","立ち止まるな。
まだ門まで行けば……！",""
"332487","3435921409","","無理……だろうな。
外から門を開くフラッグも
既に消滅している。",""
"332488","3435921409","","一生……このままか……",""
"332489","3435921409","","何か方法があるはずだよ！",""
"332490","3435921409","","それを探せば……！
ね、父さん！　リオンさん！",""
"332491","3435921409","","カイル……。ごめん……",""
"332492","3435921409","","…………",""
"332493","3435921409","","オレは諦めないからね！
どんなに無理な事でも
やってみせる！",""
"332494","3435921409","","でも……",""
"332495","3435921409","","カイルの言う通りだ……",""
"332496","3435921409","","何か思い当たるのか？",""
"332497","3435921409","","我が共振を起こす。",""
"332498","3435921409","","きょう……しん？",""
"332499","3435921409","","先ほどのバルバトスとの戦闘で
レンズエネルギーの使い方がわかった。",""
"332500","3435921409","","我を魔界の扉に突き刺して
共振を起こせば、
扉を破壊できるかもしれん。",""
"332501","3435921409","","うん、それなら！",""
"332502","3435921409","","ダメだ！",""
"332503","3435921409","","レンズのエネルギーで
共振を起こして、
おまえは無事でいられるのか？",""
"332504","3435921409","","それは……",""
"332505","3435921409","","恐らく、我の体はコアと共に瓦解する。",""
"332506","3435921409","","なら、ダメだ！",""
"332507","3435921409","","ではどうするのだ！",""
"332508","3435921409","","何かを代償にせず、
すべてを得られると本気で
思っているのか!?",""
"332509","3435921409","","おまえには二つの道しかないのだ。",""
"332510","3435921409","","再び家族を見捨てるか！
それとも、ここから出るかだ！",""
"332511","3435921409","","だけど……！",""
"332512","3435921409","","スタン……我はもういいのだ。",""
"332513","3435921409","","バルバトスへの憎しみが消えた今、
我はもはや、ただの剣だ。",""
"332514","3435921409","","願わくば、おまえたちの行く末を
見てみたいと思ったが……
これが最善の選択なのだ。",""
"332515","3435921409","","さあ、我を門に突き立てろ。",""
"332516","3435921409","","それしか……ないのか。",""
"332517","3435921409","","しゃきっとせんか！",""
"332518","3435921409","","我の相棒（パートナー）だろう。
最後くらい、我の言うことを
聞いてくれ。",""
"332519","3435921409","","ディムロス……すまない……",""
"332520","3435921409","","ダメだ！",""
"332521","3435921409","","カイル……？",""
"332522","3435921409","","ダメだったら、ダメだ！
ディムロスさんを犠牲になんかしない！",""
"332523","3435921409","","カイル、気持ちはうれしいぞ。
だが……",""
"332524","3435921409","","ディムロスさん、自分で言ったでしょ！
オレたちの未来を見たいって！",""
"332525","3435921409","","そんな気持ちになるのは、
人間だっていう証拠じゃないか！",""
"332526","3435921409","","それに……えっと……だから！",""
"332527","3435921409","","……ふっ。",""
"332528","3435921409","","リオン！
こんな時に何を笑ってるんだよ！",""
"332529","3435921409","","そんな顔で、嫌だの、ダメだの
言い出したカイルは、
もう、どうにもならないぞ。",""
"332530","3435921409","","誰かさんにそっくりに
なっただろう、スタン？",""
"332531","3435921409","","でも……。",""
"332532","3435921409","","あの前回大会からディムロスと
一緒にいて、俺は知ってる。",""
"332533","3435921409","","どうやったって、
変えられないことだって
あるんだ……",""
"332534","3435921409","","変えられない……
……！",""
"332535","3435921409","","カイル！",""
"332536","3435921409","","あ、そうか！",""
"332537","3435921409","","……どうしたんだ？",""
"332538","3435921409","","父さん、ディムロスさん、
変えられるんだよ！",""
"332539","3435921409","","どんなに難しいことでも
『願い』さえすれば、
変えられるんだ！",""
"332540","3435921409","","たった一つだけどね。",""
"332541","3435921409","","まさかおまえたち……",""
"332542","3435921409","","『大いなる実り』の願いがある。",""
"332543","3435921409","","それじゃあ……カイル、
ユグドラシルバトルで
優勝したのか!?",""
"332544","3435921409","","うん！",""
"332545","3435921409","","ちょっと待っててね。",""
"332546","3435921409","","そうか……。
カイルはもうスタンを
越えたのかもしれんな。",""
"332547","3435921409","","スタン、
既にカイルは国を代表する剣士だ。",""
"332548","3435921409","","今度は僕たちが国にいて、
カイルたち次の世代を
支える番かもしれない。",""
"332549","3435921409","","俺にとっての、
ディムロスのように、か。",""
"332550","3435921409","","ああ、その通りかもしれんな。",""
"332551","3435921409","","もう、父さんたち何を話してるの？
準備出来たよ！",""
"332552","3435921409","","あ、ごめんごめん。",""
"332553","3435921409","","それじゃ、カイル。
頼むよ。",""
"332554","3435921409","","礼を言わせてもらうぞ。",""
"332555","3435921409","","さあ、やれカイル。
ぼくたちは騎士国家（フレスヴェルグ）へ
帰るんだ。",""
"332556","3435921409","","うん！",""
"332557","3435921409","","『大いなる実り』よ……
願いを聞いて……",""
"332558","3435921409","","この閉じられた魔界から出て……",""
"332559","3435921409","","オレはリオンさんやディムロスさん！
何より父さんと一緒にいたいんだ！",""
"332560","3435921409","","ずっと！",""
"332561","3435921409","","スタンは
　　称号　『強き絆で結ばれた者』
を手に入れました。",""
"340000","3435921409","","ジェイドの奴、
こんなとこ呼び出しやがって……
俺を誰だと思ってやがるんだ。",""
"340001","3435921409","","おい、いねぇのか！",""
"340002","3435921409","","おや、来ましたか。
遅かったですね。",""
"340003","3435921409","","ったく……そんな
口の利き方していいのか？",""
"340004","3435921409","","いいか、俺は……",""
"340005","3435921409","","皇帝家の傍系、
ファブレ家の嗣子にして
新帝国（ニーズホッグ）次期皇帝候補、ですか？",""
"340006","3435921409","","そ、そうだよ……",""
"340007","3435921409","","……そういうことを言っているから
いつまでもアッシュと
比べられるんですよ。",""
"340008","3435921409","","う、うるせー!!　説教するために
呼んだんなら、もう帰るぜ！",""
"340009","3435921409","","待ちなさい、ルーク。
あなたにはユグドラシルバトルに
出場してもらいます。",""
"340010","3435921409","","俺が!?",""
"340011","3435921409","","そう。ユグドラシルバトルは、
皇帝後継者の
試しの場でもあります。",""
"340012","3435921409","","『大いなる実り』を持ち帰り、国民に
認められてこそ、皇帝という地位に
即（つ）くことができます。",""
"340013","3435921409","","そんなこと聞いたことねーぞ。",""
"340014","3435921409","","そもそも帝国は、『大いなる実り』を
手にした初代皇帝の下に
多くの人が集ったからこそ興ったのです。",""
"340015","3435921409","","この代々のしきたりを
知らないのだとすれば……",""
"340016","3435921409","","普段からの勉学を怠っていると
いうことですかね。",""
"340017","3435921409","","しょうがねーだろ、
昔の記憶がねーんだから！",""
"340018","3435921409","","……ま、そういうことに
しておきましょう。",""
"340019","3435921409","","それで、どうされますか？",""
"340020","3435921409","","……参加しねぇと
皇帝になれないんだろ？",""
"340021","3435921409","","ユグドラシルバトルは単なる通過儀礼。
時期が来れば、あなたは
皇帝の座を譲られるでしょう。",""
"340022","3435921409","","しかし、そんな国のために
何もせず皇帝になった人間を
国民はどう思うでしょうか。",""
"340023","3435921409","","わかったよ！　行くよ！
行けばいいんだろ！",""
"340024","3435921409","","ご理解いただけて何よりです。",""
"340025","3435921409","","では、とりあえず、
私と戦っていただきましょう。",""
"340026","3435921409","","おまえと？",""
"340027","3435921409","","ユグドラシルバトルの帝国代表に
なるため、あなたの腕を見せる
必要があるのです。",""
"340028","3435921409","","見せるって……なんだよ、
帝国執行部の政治家どもが
どこかで見てんのか？",""
"340029","3435921409","","めんどくせーな……
とりあえず、さっさと
すませちまおうぜ。",""
"340030","3435921409","","それでは。
行きますよ。",""
"340031","3435921409","","あー、いいぜ。",""
"340032","3435921409","","……勝った……
ちっとは……手加減しやがれ……",""
"340033","3435921409","","手加減された相手に
勝って嬉しいのですか？",""
"340034","3435921409","","じょ、冗談じゃねーか……
真に受けるなよ。",""
"340035","3435921409","","ま、これでもいつもの
半分の力しか出していませんが。",""
"340036","3435921409","","て、てめぇ……",""
"340037","3435921409","","冗談ですよ。",""
"340038","3435921409","","ちっ……",""
"340039","3435921409","","さて、と……相棒（パートナー）の
ご到着のようです。",""
"340040","3435921409","","……こんなところに呼び出して、
ジェイド大佐、何の用かしら……",""
"340041","3435921409","","まさか……いや……違うわね……",""
"340042","3435921409","","来ましたね、ティア。",""
"340043","3435921409","","ご苦労様です。",""
"340044","3435921409","","堅いですね、
もっと楽にしませんか。",""
"340045","3435921409","","はっ。ですが。",""
"340046","3435921409","","まさか、私があなた相手に
愛を囁くとでも？",""
"340047","3435921409","","そ、そうではありません！
大佐は上官ですから……！",""
"340048","3435921409","","ははっ、冗談ですよ。",""
"340049","3435921409","","……御用を。",""
"340050","3435921409","","フッ、そうですね……",""
"340051","3435921409","","……ルークが
ユグドラシルバトルに
参加します。",""
"340052","3435921409","","ルークが……",""
"340053","3435921409","","ご存知でしょう。
新帝国（ニーズホッグ）の成り立ちを。",""
"340054","3435921409","","ええ。初代皇帝が手にした
『大いなる実り』の下に人々が集い、
それが帝国になった。",""
"340055","3435921409","","以来、皇帝後継者は『大いなる実り』を
持ち帰るためのユグドラシルバトルに
参加するのが国のしきたりとなった。",""
"340056","3435921409","","ルークは皇帝家の傍系、
ファブレ家の嗣子にして
新帝国（ニーズホッグ）次期皇帝候補、です。",""
"340057","3435921409","","私にその護衛をしろ、
というのですね。",""
"340058","3435921409","","察しが早くて、助かりますよ。
正確には護衛ではなく、
相棒（パートナー）です。",""
"340059","3435921409","","二人一組が
ユグドラシルバトルの決まり、
ですね。",""
"340060","3435921409","","そういうことです。
行ってくれますか。",""
"340061","3435921409","","ええ。それが
私に課せられた役目ですから。",""
"340062","3435921409","","そうですか……
そうでしたね。",""
"340063","3435921409","","では……とりあえず、
戦いましょう。",""
"340064","3435921409","","戦うって……
大佐と？　今、ここで？",""
"340065","3435921409","","ええ。",""
"340066","3435921409","","ユグドラシルバトルのシグルスに
なるためにあなたの腕を
見せる必要があるのです。",""
"340067","3435921409","","帝国のお偉方の歴々……
帝国執行部の方たちに、
ですか。",""
"340068","3435921409","","まあ、そういうことです。
準備は、いいですか。",""
"340069","3435921409","","ええ……",""
"340070","3435921409","","……私から
行きましょうか？",""
"340071","3435921409","","いえ……行きます……！",""
"340072","3435921409","","…………",""
"340073","3435921409","","さすが、クールビューティ、
勝っても揺るぎありませんね。",""
"340074","3435921409","","クール……
誰がそんな名前を……？",""
"340075","3435921409","","私ですが、何か……？",""
"340076","3435921409","","あの……",""
"340077","3435921409","","おっと……相棒（パートナー）の
ご到着のようですよ。",""
"340078","3435921409","","　　　このシーンは視点を
　　　選ぶことができます。",""
"340079","3435921409","","ルーク視点",""
"340080","3435921409","","ティア視点",""
"340081","3435921409","","ルークは
　　称号　『次期皇帝候補』
を手に入れました。",""
"340082","3435921409","","ティアは
　　称号　『クールビューティ』
を手に入れました。",""
"340150","3435921409","","大佐～、連れてきましたよぉ。",""
"340151","3435921409","","げ……相棒（パートナー）
っててめぇかよ。",""
"340152","3435921409","","不満ですか？
あなたの相棒（パートナー）としては
最適だと思うのですが。",""
"340153","3435921409","","お嫌でしたら、私が
相棒（パートナー）になりましょうか。",""
"340154","3435921409","","私でもいいですよ、ルーク様！",""
"340155","3435921409","","…………",""
"340156","3435921409","","わかりました、
ルークがイヤだというなら……",""
"340157","3435921409","","な、なんだよ。",""
"340158","3435921409","","これも任務なの。
無理にでも遂行するわ。",""
"340159","3435921409","","お、おい、てめぇ、
いい加減にしろよ！",""
"340160","3435921409","","私と勝負する、
ユグドラシルバトルを辞退する、
どっちにするの？",""
"340161","3435921409","","どうして二択しかねーんだよ！",""
"340162","3435921409","","それでは、アニス。
あなたはティアに協力しなさい。
私はルークに協力しますから。",""
"340163","3435921409","","はーい♥　わかりました、大佐。",""
"340164","3435921409","","ちょっ……！
何、勝手に決めてんだよ、
やんねーぞ！　俺！",""
"340165","3435921409","","諦めなさい、ティアは
もうその気ですよ。",""
"340166","3435921409","","って言われても……！",""
"340167","3435921409","","だったら、アニスちゃんは、
ルーク様の味方します♥",""
"340168","3435921409","","それは、不公平ですね、
では、私はティアに
協力するとしますか。",""
"340169","3435921409","","ちょっ……！
何、勝手に決めてんだよ、
やんねーぞ！　俺！",""
"340170","3435921409","","ルーク様、往生際が悪いですよ、
おなかくくってください。",""
"340171","3435921409","","あのなぁ……！",""
"340172","3435921409","","負けたら、
私とユグドラシルバトルに出て。
いいわね。",""
"340173","3435921409","","わかったよ！
でも、おまえが勝ったら、
だからな！",""
"340174","3435921409","","へへっ……勝ったぜ……！",""
"340175","3435921409","","……仕方がない。
私は身を引くわ。",""
"340176","3435921409","","それじゃあ、私の出番ですね。
ルーク様、お願いします♥",""
"340177","3435921409","","あるいは、私でも構いませんよ。",""
"340178","3435921409","","どっちにしますか？",""
"340179","3435921409","","だーかーら！　なんで選択肢が
限られてんだよ！",""
"340180","3435921409","","さぁ、ルーク。",""
"340181","3435921409","","どっちに",""
"340182","3435921409","","しますか？",""
"340183","3435921409","","あ～～～～！",""
"340184","3435921409","","あ～、こんなの納得いかねー!!
もう一回だ、もう一回！",""
"340185","3435921409","","本当にルーク様、
往生際が悪いですね。",""
"340186","3435921409","","約束通り、私を相棒（パートナー）として
認めてくれるわね。",""
"340187","3435921409","","あ～～～～！",""
"340188","3435921409","","俺一人で行く!!",""
"340189","3435921409","","……行くって、どこへ
行くつもりなんでしょうね。",""
"340190","3435921409","","世話のやける人ですね。
でも、そういうところが、
カワイイんですけど♥",""
"340191","3435921409","","…………",""
"340192","3435921409","","ティア、お願いしますよ。",""
"340193","3435921409","","わかりました。
あまり気乗りはしませんが。",""
"340194","3435921409","","ティアまで、ルークみたいなこと
言わないでください。",""
"340195","3435921409","","申し訳ありません。
必ず……『大いなる実り』を
手に入れます。",""
"340196","3435921409","","がんばって。",""
"340197","3435921409","","いってらっしゃ～い。",""
"340198","3435921409","","大丈夫でしょうかね、あの二人。",""
"340199","3435921409","","さぁ。それはともかく……
我々もそろそろ行きましょうか。",""
"340200","3435921409","","はい、大佐。",""
"340201","3435921409","","…………",""
"340202","3435921409","","…………",""
"340203","3435921409","","…………",""
"340204","3435921409","","なんで、ついてくんだよ！",""
"340205","3435921409","","ユグドラシルバトルは
一人じゃ参加できないの。
聞いてるでしょ。",""
"340206","3435921409","","おまえを相棒（パートナー）としては
認めねーっ!!",""
"340207","3435921409","","じゃあ、誰か当てがあるの？",""
"340208","3435921409","","それは……",""
