"Unique ID","String Flags","Category","Japanese","English Translation","Comments"
"16520","3435921409","Title","極悪人？","",""
"16521","3435921409","Title","策をめぐらせる男","",""
"16522","3435921409","Title","リゾートキング","Resort King","Jade Title"
"16523","3435921409","Title","ドクトルマンボ","Doctor Mambo","Jade Title"
"16524","3435921409","Title","大佐","Colonel","Jade Title"
"16525","3435921409","Title","料理研究家","Experimental Chef","Jade Title"
"16526","3435921409","Title","アイテムコレクター","Item Collector","Jade Title"
"16527","3435921409","Title","アビスブルー","Abyss Blue","Jade Title"
"16528","3435921409","Title","人形士","",""
"16529","3435921409","Title","巧みな人形使い","",""
"16530","3435921409","Title","大人形士","",""
"16531","3435921409","Title","神業人形士","",""
"16532","3435921409","Title","稀代の人形士","",""
"16533","3435921409","Title","プリティデビル","",""
"16534","3435921409","Title","ジェノサイドプリティ","Devastating Cutie","Anise Title"
"16535","3435921409","Title","玉の輿チャレンジャー","",""
"16536","3435921409","Title","ロリロリ娘","",""
"16537","3435921409","Title","腹黒エンジェル","",""
"16538","3435921409","Title","一刀両断男","",""
"16539","3435921409","Title","ガンスリンガー","",""
"16540","3435921409","Title","クイックガンナー","",""
"16541","3435921409","Title","ガンマスター","",""
"16542","3435921409","Title","プリティガンナー","",""
"16543","3435921409","Title","はじけ娘","",""
"16544","3435921409","Title","魔弾のイリア","",""
"16545","3435921409","Title","戦場の烈風","",""
"16546","3435921409","Title","リトルビッグシェフ","Little Big Chef","Anise Title"
"16547","3435921409","Title","大料理長様","Grand Master Chef","Anise Title"
"16548","3435921409","Title","アビスピンク","Abyss Pink","Anise Title"
"16549","3435921409","Title","赤髪の剣士","",""
"16550","3435921409","Title","剣士","",""
"16551","3435921409","Title","フェンサー","",""
"16552","3435921409","Title","ブレイブフェンサー","",""
"16553","3435921409","Title","ラストフェンサー","",""
"16554","3435921409","Title","鮮血のアッシュ","",""
"16555","3435921409","Title","バトルマスター","Battle Master",""
"16556","3435921409","Title","迷いを断つ男","",""
"16557","3435921409","Title","ガンスリンガー","",""
"16558","3435921409","Title","クイックガンナー","",""
"16559","3435921409","Title","ビューティフルガンナー","",""
"16560","3435921409","Title","レグヌムの魔弾","",""
"16561","3435921409","Title","はじけ娘","",""
"16562","3435921409","Title","下町の青年","",""
"16563","3435921409","Title","剣士","",""
"16564","3435921409","Title","剣豪","",""
"16565","3435921409","Title","剣聖","",""
"16566","3435921409","Title","剣神","",""
"16567","3435921409","Title","ベルセルク","",""
"16568","3435921409","Title","地上最強の黒獅子","",""
"16569","3435921409","Title","兵士に追われる男","",""
"16570","3435921409","Title","コントラクター","",""
"16571","3435921409","Title","強き魂を持つ者","",""
"16572","3435921409","Title","お守りの宿命","","お守り=amulet"
"16573","3435921409","Title","下町の希望1/2","",""
"16574","3435921409","Title","帝都の有名人","",""
"16575","3435921409","Title","想い出の守り人","",""
"16576","3435921409","Title","Fストライカー","",""
"16577","3435921409","Title","黒衣の断罪者","",""
"16578","3435921409","Title","騎士見習いの資格","",""
"16579","3435921409","Title","お宝ゲッターマン","",""
"16580","3435921409","Title","庶民派シェフ","",""
"16581","3435921409","Title","心の中の聖騎士様","",""
"16582","3435921409","Title","天才少女","",""
"16583","3435921409","Title","魔導士","",""
"16584","3435921409","Title","大魔導士","",""
"16585","3435921409","Title","稀代の天才魔導士","",""
"16586","3435921409","Title","魔導王","",""
"16587","3435921409","Title","精霊を追求する者","",""
"16588","3435921409","Title","狙い鋭き魔術蜂","",""
"16589","3435921409","Title","最強の魔女っ娘","",""
"16590","3435921409","Title","狙い鋭き魔術蜂","",""
"16591","3435921409","Title","番くるわせ姫","",""
"16592","3435921409","Title","風呂上り","",""
"16593","3435921409","Title","新･サイコロ名人","",""
"16594","3435921409","Title","魔導士","",""
"16595","3435921409","Title","ミシカ博士号","",""
"16596","3435921409","Title","ケミカル料理人","",""
"16597","3435921409","Title","Fソーサラー","",""
"16598","3435921409","Title","妖しき女戦士","",""
"16599","3435921409","Title","ビューティーランサー","",""
"16600","3435921409","Title","グレートランサー","",""
"16601","3435921409","Title","ドラグーン","",""
"16602","3435921409","Title","ハイ・ドラグーン","",""
"16603","3435921409","Title","イントゥザスカイ","",""
"16604","3435921409","Title","蒼く轟く烈雷の龍","",""
"16605","3435921409","Title","真実の守護者","",""
"16606","3435921409","Title","イントゥザスカイ","",""
"16607","3435921409","Title","グラマラス","",""
"16608","3435921409","Title","ポーカーフェイス","",""
"16609","3435921409","Title","見習いソーマ使い","",""
"16610","3435921409","Title","遥かな高みを目指す者","",""
"16611","3435921409","Title","果て無き戦場を往く者","",""
"16612","3435921409","Title","千の魔性を屠る者","",""
"16613","3435921409","Title","虚空の徒","",""
"16614","3435921409","Title","ソウルスマッシャー","",""
"16615","3435921409","Title","最強のソーマ使い","",""
"16616","3435921409","Title","執念のリゲイナー","",""
"16617","3435921409","Title","勇者","",""
"16618","3435921409","Title","戦乙女","",""
"16619","3435921409","Title","戦場に咲く花","",""
"16620","3435921409","Title","真・コハク","",""
"16625","3435921409","Title","見習い剣士","",""
"16626","3435921409","Title","剣士","",""
"16627","3435921409","Title","フェンサー","",""
"16628","3435921409","Title","ブレイブフェンサー","",""
"16629","3435921409","Title","ラストフェンサー","",""
"16630","3435921409","Title","ビーストプリンス","",""
"16631","3435921409","Title","新世代獣王","",""
"16632","3435921409","Title","小さな復讐者","",""
"16633","3435921409","Title","レイモーンの戦士","",""
"16634","3435921409","Title","目標はユージーン","",""
"16635","3435921409","Title","ビーストプリンス","",""
"16636","3435921409","Title","技マスター","",""
"16637","3435921409","Title","旅立ちから約1ヶ月","",""
"16638","3435921409","Title","ちょっとカッコイイ","",""
"16639","3435921409","Title","愛のメッセンジャー","",""
"16640","3435921409","Title Caius","北の守護者","North Guardian",""
"16641","3435921409","Title","すべてを見聞せし者","",""
"16642","3435921409","Title","弧高の旅人","",""
"16643","3435921409","Title","黒衣の剣斧使い","",""
"16644","3435921409","Title","剣斧マスター","",""
"16645","3435921409","Title","黒嵐の闘士","",""
"16646","3435921409","Title","黒き炎の王","",""
"16647","3435921409","Title","炎帝","",""
"16648","3435921409","Title","苛烈な紳士","",""
"16649","3435921409","Title","復讐者","",""
"16700","3435921409","Title","リヒター_ガン攻め","",""
"16701","3435921409","Title","リヒター_ガン守り","",""
"16702","3435921409","Title","なかなかのＳ","",""
"16703","3435921409","Title","冷徹なる旅人","",""
"16704","3435921409","Title","紅炎の復讐者","",""
"16705","3435921409","Title","リタ_ガン攻め","Rita_Gun Attack","Rita Title (VS original)"
"16706","3435921409","Title","リタ_ガン守り","Rita_Gun Defense","Rita Title (VS original)"
"16707","3435921409","Title","クルクルリタ","Rita Go Round","Rita Title (VS original)"
"16708","3435921409","Title","好奇心旺盛な探求者","Curious Searcher","Rita Title (VS original)"
"16709","3435921409","Title","誇り高き才媛","Proud Literary Woman","Rita Title (VS original)"
"16710","3435921409","Title","ロイド_ガン攻め","Lloyd_Gun Attack","Lloyd Title (VS original)"
"16711","3435921409","Title","ロイド_ガン守り","Lloyd_Gun Defense","Lloyd Title (VS original)"
"16712","3435921409","Title","数学嫌い！","I Hate Math!","Lloyd Title (VS original)"
"16713","3435921409","Title","永遠の練習生","Eternal Apprentice","Lloyd Title"
"16714","3435921409","Title","双剣の守護者","Twinsword Guardian","Lloyd Title (VS original)"
"16715","3435921409","Title","プレセア_ガン攻め","Presea_Gun Attack","Presea Title (VS original)"
"16716","3435921409","Title","プレセア_ガン守り","Presea_Gun Defense","Presea Title (VS original)"
"16717","3435921409","Title","にくきゅうまにあ","Paw Mania","Presea Title"
"16718","3435921409","Title","大人な子供","Grown-up Child","Anise Title"
"16719","3435921409","Title","寡黙なる遂行者","Silent Executioner","Presea Title (VS original)"
"16720","3435921409","Title Arche","アーチェ_ガン攻め","Arche_Gun Attack","(VS original)"
"16721","3435921409","Title Arche","アーチェ_ガン守り","Arche_Gun Defense","(VS original)"
"16722","3435921409","Title Arche","ミス××職人","Madam××Artist","(VS original)"
"16723","3435921409","Title Arche","ＧＲＯＯＶＹ","GROOVY",""
"16724","3435921409","Title","破天荒な混血児","","Arche Title (VS original)"
"16725","3435921409","Title","クラトス_ガン攻め","",""
"16726","3435921409","Title","クラトス_ガン守り","",""
"16727","3435921409","Title","説教臭い","",""
"16728","3435921409","Title","グルメマスター","",""
"16729","3435921409","Title","天啓を示す者","",""
"16730","3435921409","Title","スタン_ガン攻め","",""
"16731","3435921409","Title","スタン_ガン守り","",""
"16732","3435921409","Title","超・熱血！","",""
"16733","3435921409","Title","正義の眼差し","",""
"16734","3435921409","Title","不滅の業炎","",""
"16735","3435921409","Title","チェスター_ガン攻め","",""
"16736","3435921409","Title","チェスター_ガン守り","",""
"16737","3435921409","Title","初代スケベ大魔王","",""
"16738","3435921409","Title","苦労人","",""
"16739","3435921409","Title","奮励努力な射手","",""
"16740","3435921409","Title","ダオス_ガン攻め","",""
"16741","3435921409","Title","ダオス_ガン守り","",""
"16742","3435921409","Title","ダオスをたおす","",""
"16743","3435921409","Title","封印されし魔王","",""
"16744","3435921409","Title","時を駆ける男","",""
"16745","3435921409","Title","クレス_ガン攻め","",""
"16746","3435921409","Title","クレス_ガン守り","",""
"16747","3435921409","Title","ダジャレ騎士","",""
"16748","3435921409","Title","師範代","",""
"16749","3435921409","Title","神速の剣舞","",""
"16750","3435921409","Title","リオン_ガン攻め","",""
"16751","3435921409","Title","リオン_ガン守り","",""
"16752","3435921409","Title","プリン好き","",""
"16753","3435921409","Title","スウィートボーイ","",""
"16754","3435921409","Title","天授の美貌","",""
"16755","3435921409","Title","ユージーン_ガン攻め","",""
"16756","3435921409","Title","ユージーン_ガン守り","",""
"16757","3435921409","Title","ニャンコ","",""
"16758","3435921409","Title","ダンディ","",""
"16759","3435921409","Title","咆哮する獣王","",""
"16760","3435921409","Title","セネル_ガン攻め","",""
"16761","3435921409","Title","セネル_ガン守り","",""
"16762","3435921409","Title","ツンツンヘアー","",""
"16763","3435921409","Title","バーサーカー","",""
"16764","3435921409","Title","神速の拳","",""
"16765","3435921409","Title","ルーク_ガン攻め","",""
"16766","3435921409","Title","ルーク_ガン守り","",""
"16767","3435921409","Title","二つの髪型","",""
"16768","3435921409","Title","迷える青年","Lost Child",""
"16769","3435921409","Title","聖なる焔を宿す者","",""
"16770","3435921409","Title","ティア_ガン攻め","",""
"16771","3435921409","Title","ティア_ガン守り","",""
"16772","3435921409","Title","ツンデレ","",""
"16773","3435921409","Title","投げナイフ使い","",""
"16774","3435921409","Title","美麗なる吟詠者","",""
"16775","3435921409","Title","バルバトス_ガン攻め","",""
"16776","3435921409","Title","バルバトス_ガン守り","",""
"16777","3435921409","Title","アイテム嫌い","",""
"16778","3435921409","Title","武の化身","",""
"16779","3435921409","Title","渇望の羅刹","",""
"16780","3435921409","Title","ファラ_ガン攻め","",""
"16781","3435921409","Title","ファラ_ガン守り","",""
"16782","3435921409","Title","イケる、イケる！","",""
"16783","3435921409","Title","無鉄砲","",""
"16784","3435921409","Title","舞い踊る拳舞","",""
"16785","3435921409","Title","アッシュ_ガン攻め","",""
"16786","3435921409","Title","アッシュ_ガン守り","",""
"16787","3435921409","Title","オールバック","",""
"16788","3435921409","Title","…燃えカス","",""
"16789","3435921409","Title","孤高の修羅","",""
"16790","3435921409","Title","カイウス_ガン攻め","",""
"16791","3435921409","Title","カイウス_ガン守り","",""
"16792","3435921409","Title","不憫な子","",""
"16793","3435921409","Title","まだまだ子ども","",""
"16794","3435921409","Title","猛き狼の王","",""
"16795","3435921409","Title","ルカ_ガン攻め","",""
"16796","3435921409","Title","ルカ_ガン守り","",""
"16797","3435921409","Title","オドオド・・・","",""
"16798","3435921409","Title","受け継ぎし武神","",""
"16799","3435921409","Title","輪廻を断つ剣","",""
"16800","3435921409","Title","ユーリ_ガン攻め","",""
"16801","3435921409","Title","ユーリ_ガン守り","",""
"16802","3435921409","Title","綺麗な黒髪…","",""
"16803","3435921409","Title","実は有名人","",""
"16804","3435921409","Title","正義を貫く剣","",""
"16805","3435921409","Title","アニス_ガン攻め","",""
"16806","3435921409","Title","アニス_ガン守り","",""
"16807","3435921409","Title","トクナガマスター","",""
"16808","3435921409","Title","ませてぃっく","Mini Maven",""
"16809","3435921409","Title","殺劇の宴","",""
"16810","3435921409","Title","コレット_ガン攻め","",""
"16811","3435921409","Title","コレット_ガン守り","",""
"16812","3435921409","Title","深き慈愛","",""
"16813","3435921409","Title","炸裂女の子","",""
"16814","3435921409","Title","寵愛を受けし乙女","",""
"16815","3435921409","Title","ミント_ガン攻め","",""
"16816","3435921409","Title","ミント_ガン守り","",""
"16817","3435921409","Title","脱がなくても凄い","",""
"16818","3435921409","Title","清き乙女","",""
"16819","3435921409","Title","平和を祈る乙女","",""
"16820","3435921409","Title","フィリア_ガン攻め","",""
"16821","3435921409","Title","フィリア_ガン守り","",""
"16822","3435921409","Title","マニア？","",""
"16823","3435921409","Title","ボムアルケミスト","",""
"16824","3435921409","Title","思慮深き賢女","",""
"16825","3435921409","Title","コングマン_ガン攻め","",""
"16826","3435921409","Title","コングマン_ガン守り","",""
"16827","3435921409","Title","超・肉体美！","",""
"16828","3435921409","Title","トップレスマン","",""
"16829","3435921409","Title","覚醒する肉体","",""
"16830","3435921409","Title","ナナリー_ガン攻め","",""
"16831","3435921409","Title","ナナリー_ガン守り","",""
"16832","3435921409","Title","ミスサブミッション","",""
"16833","3435921409","Title","ワイルドレディー","",""
"16834","3435921409","Title","弓を引く戦乙女","",""
"16835","3435921409","Title","ハロルド_ガン攻め","",""
"16836","3435921409","Title","ハロルド_ガン守り","",""
"16837","3435921409","Title","ハイテンション！","",""
"16838","3435921409","Title","才色兼備独特音感様","",""
"16839","3435921409","Title","奇想天外の英知","",""
"16840","3435921409","Title","マオ_ガン攻め","",""
"16841","3435921409","Title","マオ_ガン守り","",""
"16842","3435921409","Title","つまみ食いの天才","",""
"16843","3435921409","Title","炎術使い","",""
"16844","3435921409","Title","時代の寵児","",""
"16845","3435921409","Title","ジェイド_ガン攻め","",""
"16846","3435921409","Title","ジェイド_ガン守り","",""
"16847","3435921409","Title","胡散臭い・・・","",""
"16848","3435921409","Title","魔界大佐","",""
"16849","3435921409","Title","神算鬼謀","",""
"16850","3435921409","Title","イリア_ガン攻め","",""
"16851","3435921409","Title","イリア_ガン守り","",""
"16852","3435921409","Title","いい笑顔？","",""
"16853","3435921409","Title","猛る暴風","",""
"16854","3435921409","Title","烈風なる撃ち手","",""
"16855","3435921409","Title","シング_ガン攻め","",""
"16856","3435921409","Title","シング_ガン守り","",""
"16857","3435921409","Title","ノーテン菌","",""
"16858","3435921409","Title","閃く流星","",""
"16859","3435921409","Title","神技の持ち主","",""
"16860","3435921409","Title","ジュディス_ガン攻め","",""
"16861","3435921409","Title","ジュディス_ガン守り","",""
"16862","3435921409","Title","超・マイペース","",""
"16863","3435921409","Title","ポーカーフェイス","",""
"16864","3435921409","Title","天を穿つ華","",""
"16865","3435921409","Title","コハク_ガン攻め","",""
"16866","3435921409","Title","コハク_ガン守り","",""
"16867","3435921409","Title","良いケリ","",""
"16868","3435921409","Title","カワイイって得だよね","",""
"16869","3435921409","Title","蹴撃姫","",""
"16870","3435921409","Title Kyle","カイル_ガン攻め","Kyle_Gun Attack",""
"16871","3435921409","Title Kyle","カイル_ガン守り","Kyle_Gun Defense",""
"16872","3435921409","Title Kyle","超・熱血息子","Super Hot-Blooded Son",""
"16873","3435921409","Title Kyle","疾風のカイル","Kyle the Gale",""
"16874","3435921409","Title Kyle","次代の英雄","Next Generation Hero",""
"17000","3435921409","titles descriptions","コンボ１０ＨＩＴ以上を達成した者へ贈られる称号。
…それはまだ、始まりに過ぎない。","","titles descriptions"
"17001","3435921409","titles descriptions","コンボ２０ＨＩＴ以上を達成した者へ贈られる称号。
さらなる高みを目指すのか、ここで止まってしまうのか！？","",""
"17002","3435921409","titles descriptions","コンボ３０ＨＩＴ以上を達成した者へ贈られる称号。
戦う姿は鬼神の如し。一体どれだけ叩き込むのか？","",""
"17003","3435921409","titles descriptions","コンボ５０ＨＩＴ以上を達成した者へ贈られる称号。
一瞬の隙もなくコンボを決める者こそ、王者と呼ぶに相応しい！","",""
"17004","3435921409","titles descriptions","難易度マニアで「ユグドラシルバトル」をクリア！
君の歩みは、まだ止まらない…！","",""
"17005","3435921409","titles descriptions","難易度アンノウンで「ユグドラシルバトル」をクリア！
もう君に、恐れるものなど無いはずだ！！","",""
"17006","3435921409","titles descriptions","コンボ免許皆伝の説明","",""
"17007","3435921409","titles descriptions","剣の技より、騎士の魂、それにも増して人の心！
が、モットー。理想の師匠？","",""
"17008","3435921409","titles descriptions","累計ＧＰ１０００以上を達成！
これであなたも、いっぱしの剣士。","",""
"17009","3435921409","titles descriptions","累計ＧＰ２０００以上到達した","",""
"17010","3435921409","titles descriptions","累計ＧＰ１００００以上を達成！
剣に魂を込め、巧みに使いこなす者がこの名で呼ばれる。","",""
"17011","3435921409","titles descriptions","累計ＧＰ２００００以上を達成！
「勇気（ブレイブ）」という名の冠を与えられし者の称号。","",""
"17012","3435921409","titles descriptions","累計ＧＰ３００００以上を達成！
最高峰の剣の名にも使われる、「最強の剣士」の別称。","",""
"17013","3435921409","titles descriptions","「サバイバルバトル」で１０連勝を達成！
激戦を剣で生き抜いた、強き者へと贈られる。","",""
"17014","3435921409","titles descriptions","グルメマスターの説明","",""
"17015","3435921409","titles descriptions","「アーケードバトル」をクリア！
全８戦を戦い抜いた勇者へと贈られる称号。","",""
"17016","3435921409","titles descriptions","時空剣士の説明","Eternal Swordsman description:",""
"17017","3435921409","titles descriptions","神聖王国の騎士の中でも、
優れた剣技、そして優しさを兼ね備えた、理想の騎士。","",""
"17018","3435921409","titles descriptions","「おっさんじゃないよ！」と全力で否定したって、
…その自覚が無いことが、一番危険なんですよ…？","",""
"17019","3435921409","titles descriptions","何よりも大切な「世界樹」を守る…そのために去った彼女。
彼女こそ、僕にとっては…。","",""
"17020","3435921409","titles descriptions","大切な者の願いを叶え、そして彼女の仇を討つために
立ち上がった彼は、幾多の困難を越え、今、英雄となった。","",""
"17021","3435921409","titles descriptions","スペシャルバトル１９をクリア！
素晴らしい…君は、あのダオスの大群を退けたというのか…？！","",""
"17022","3435921409","titles descriptions","マッハせいねんの説明","",""
"17023","3435921409","titles descriptions","侍の説明","",""
"17024","3435921409","titles descriptions","弓を使い、獲物を捕らえる技術を身につけた者に
贈られた称号。","",""
"17025","3435921409","titles descriptions","累計ＧＰ１０００以上を達成！
自然という広大な世界で、生き抜く術を身につけた者の呼称。","",""
"17026","3435921409","titles descriptions","累計ＧＰ２０００以上到達した","",""
"17027","3435921409","titles descriptions","累計ＧＰ１００００以上を達成！
的確に敵を仕留める優れた射手。「狙った獲物は逃さねえぜ！」","",""
"17028","3435921409","titles descriptions","累計ＧＰ２００００以上を達成！
その威力や、流星の如し！　選ばれし弓使いが得る称号。","",""
"17029","3435921409","titles descriptions","累計ＧＰ３００００以上を達成！
最高の弓使いと認められた者こそ、この称号を得るに相応しい！","",""
"17030","3435921409","titles descriptions","「サバイバルバトル」で１０連勝を達成！
激戦を弓で生き抜いた、強き者へと贈られる。","",""
"17031","3435921409","titles descriptions","「アーケードバトル」をクリア！
全８戦を戦い抜いた勇者へと贈られる称号。","",""
"17032","3435921409","titles descriptions","スペシャルバトル１７をクリア！
アーチェ…しばらく喧嘩、休戦にしようぜ…俺は…おまえと…。","",""
"17033","3435921409","titles descriptions","スケベ大魔王の説明","Naughty Devil description:",""
"17034","3435921409","titles descriptions","苦労人の説明","Sage description:",""
"17035","3435921409","titles descriptions","げきマッハやろうの説明","Extreme Mach Lad description:",""
"17036","3435921409","titles descriptions","たくましい奴の説明","Tough Guy description:",""
"17037","3435921409","titles descriptions","法術を持って傷を癒す能力を身につけた者に
贈られた称号。","",""
"17038","3435921409","titles descriptions","累計ＧＰ１０００以上を達成！
慈愛の心で人を癒す、駆け出しの法術師へと贈られる称号。","",""
"17039","3435921409","titles descriptions","累計ＧＰ１００００以上を達成した時に贈られた称号。","",""
"17040","3435921409","titles descriptions","累計ＧＰ１００００以上を達成！
光を呼び、傷をも癒す。高位の法術師へと与えられる称号。","",""
"17041","3435921409","titles descriptions","累計ＧＰ２００００以上を達成。
術だけでなく、心も高潔…この名で呼ばれる者は、数少ない。","",""
"17042","3435921409","titles descriptions","累計ＧＰ３００００以上を達成！
最高の法術師。彼女のその優しさこそ、戦場の希望となる。","",""
"17043","3435921409","titles descriptions","「サバイバルバトル」で１０連勝を達成！
激戦を術と慈愛の心で生き抜いた、強き者へと贈られる。","",""
"17044","3435921409","titles descriptions","「アーケードバトル」をクリア！
全８戦を戦い抜いた勇者へと贈られる称号。","",""
"17045","3435921409","titles descriptions","ボインちゃんの説明","Bazongas description:",""
"17046","3435921409","titles descriptions","清き乙女の説明","Pure Maiden description:",""
"17047","3435921409","titles descriptions","歌姫の説明","Diva description:",""
"17048","3435921409","titles descriptions","ピアノの先生の説明","Piano Teacher description:",""
"17049","3435921409","titles descriptions","お嬢ちゃんの説明","Snob description:",""
"17050","3435921409","titles descriptions","魔術によって攻撃する術を身につけた者に
贈られた称号。","",""
"17051","3435921409","titles descriptions","累計ＧＰ１０００以上を達成！
魔術を使う、希有な素質を持つ者へと与えられる称号。","",""
"17052","3435921409","titles descriptions","メイジの説明","",""
"17053","3435921409","titles descriptions","累計ＧＰ１００００以上を達成！
まだ知らぬ魔術を習得するために歩む…その道は、険しい。","",""
"17054","3435921409","titles descriptions","累計ＧＰ２００００以上を達成！
術を正しく理解し、行使する。そんな上級魔術師を呼ぶ称号。","",""
"17055","3435921409","titles descriptions","累計ＧＰ３００００以上を達成！
最早知らない術はない！？　「最強はこの、アーチェさんよ☆」","",""
"17056","3435921409","titles descriptions","「サバイバルバトル」で１０連勝を達成！
激戦を魔術で生き抜いた、強き者へと贈られる。","",""
"17057","3435921409","titles descriptions","「アーケードバトル」をクリア！
全８戦を戦い抜いた勇者へと贈られる称号。","",""
"17058","3435921409","titles descriptions","意外とデリケートの説明","Surprisingly Delicate description:",""
"17059","3435921409","titles descriptions","夢見る乙女の説明","Dreamy Girl description:",""
"17060","3435921409","titles descriptions","ぺったんこの説明","Flatty description:",""
"17061","3435921409","titles descriptions","うっふん娘の説明","Tigress description:",""
"17062","3435921409","titles descriptions","博学の説明","Knowledgeable description",""
"17063","3435921409","titles descriptions","××りょうりにんの説明","xxChef description:",""
"17064","3435921409","titles descriptions","ＧＲＯＯＶＹの説明","GROOVY description:",""
"17065","3435921409","titles descriptions","ともだちおもいの説明","Cherished Friend description:",""
"17066","3435921409","titles descriptions","何処からともなく現れた天からの使者。","",""
"17067","3435921409","titles descriptions","累計ＧＰ１０００以上を達成。
大地を見据えるその冷たい瞳は、何を捉え、何を想うのか…？","",""
"17068","3435921409","titles descriptions","累計ＧＰ１００００以上を達成！
全ての理を知るということは、時に辛いこともある…。","",""
"17069","3435921409","titles descriptions","累計ＧＰ２００００以上を達成！
全ては、母なる星、デリス・カーラーンのために…。","",""
"17070","3435921409","titles descriptions","累計ＧＰ３００００以上を達成！
その強さ、これ以上ない頂点に達する…。","",""
"17071","3435921409","titles descriptions","「サバイバルバトル」で１０連勝を達成。
激戦を力で生き抜いた、強き者へと贈られる。","",""
"17072","3435921409","titles descriptions","「アーケードバトル」をクリア！
全８戦を戦い抜いた勇者へと贈られる称号。","",""
"17073","3435921409","titles descriptions","全ては「彼女」の意思。そして「彼女」の望み。
彼の求める「真の世界救済」には、多くの犠牲が伴う…。","",""
"17074","3435921409","titles descriptions","人が持つ「欲望」という檻を破壊し、摘み取ること。
それこそが「真の大いなる恵み」をもたらす、世界救済の法。","",""
"17075","3435921409","titles descriptions","檻の世界「ダイランティア」に住まう欲望の塊…人間。
マーテルよ…彼らの欲望で命が枯れ果てぬよう、願っている…。","",""
"17076","3435921409","titles descriptions","敬愛していた男の仇を討つため、
暗く、強い炎を心に灯す。","",""
"17077","3435921409","titles descriptions","累計ＧＰ１０００以上を達成！
不思議な「もの言う剣」を操る者へと与えられる称号。","",""
"17078","3435921409","titles descriptions","累計ＧＰ１００００以上を達成！
剣に魂を込め、巧みに使いこなす者がこの名で呼ばれる。","",""
"17079","3435921409","titles descriptions","累計ＧＰ２００００以上を達成！
「勇気（ブレイブ）」という名の冠を与えられし者への称号。","",""
"17080","3435921409","titles descriptions","累計ＧＰ３００００以上を達成！
最高峰の剣の名にも使われる、「最強の剣士」の別称。","",""
"17081","3435921409","titles descriptions","リーネの青年の説明","Young Man from Lienea description:",""
"17082","3435921409","titles descriptions","優しい嘘つきの説明","Gentle Liar description:",""
"17083","3435921409","titles descriptions","運命の子の説明","Destiny’s Child description:",""
"17084","3435921409","titles descriptions","闘技場覇者の説明","Arena Champion description:",""
"17085","3435921409","titles descriptions","少年探偵の説明","Young Detective description:",""
"17086","3435921409","titles descriptions","名探偵!の説明","Great Detective! description:",""
"17087","3435921409","titles descriptions","スタドンの説明","Stahndum description:",""
"17088","3435921409","titles descriptions","ダッシュ上京少年の説明","Dashing Lad description:",""
"17089","3435921409","titles descriptions","「サバイバルバトル」で１０連勝を達成！
激戦を「ディムロス」と生き抜いた、強き者へと贈られる称号。","",""
"17090","3435921409","titles descriptions","「アーケードバトル」をクリア！
全８戦を戦い抜いた勇者へと贈られる称号。","",""
"17091","3435921409","titles descriptions","世界樹の番人、アーチェから授けられた不名誉な称号。
その際扉と一緒に吹っ飛ばされたアイツは無視…？　お気の毒に。","",""
"17092","3435921409","titles descriptions","国に許可の要る飛行竜をぽーん、と貸しちゃうハロルド、太っ腹！
戻らぬ覚悟すら感じさせる、スタンの決意や、いかに…。","",""
"17093","3435921409","titles descriptions","かけがえのない友の決意。
例え友が「生ける者」で無くとも、その絆は、なによりも強い。","",""
"17094","3435921409","titles descriptions","スペシャルバトル２０をクリア！　…あいつに…勝った…。
まさかアイテム拾うな、なんて言われると思わなかった…。","",""
"17095","3435921409","titles descriptions","騎士国家の誇り高き剣士に贈られた称号。","",""
"17096","3435921409","titles descriptions","累計ＧＰ１０００以上を達成！
まだ少年ともいえる彼が繰り出す剣術は、華麗の一言に尽きる。","",""
"17097","3435921409","titles descriptions","累計ＧＰ１００００以上を達成！
剣に魂を込め、巧みに使いこなす者がこの名で呼ばれる。","",""
"17098","3435921409","titles descriptions","累計ＧＰ２００００以上を達成！
「勇気（ブレイブ）」という名の冠を与えられし者への称号。","",""
"17099","3435921409","titles descriptions","累計ＧＰ３００００以上を達成！
最高峰の剣の名にも使われる、「最強の剣士」の別称。","",""
"17100","3435921409","titles descriptions","「サバイバルバトル」で１０連勝を達成！
激戦を剣で生き抜いた、強き者へと贈られる。","",""
"17101","3435921409","titles descriptions","「アーケードバトル」をクリア！
全８戦を戦い抜いた勇者へと贈られる称号。","",""
"17102","3435921409","titles descriptions","リオンが口を開けば、その言葉は皮肉ばかり。
…ほらほら、ナビミュウがこわがっていますよ？","",""
"17103","3435921409","titles descriptions","スタン・エルロンと、リオン・マグナス。
この２人の騎士団長こそ、騎士国家の双璧と呼ばれた男達。","",""
"17104","3435921409","titles descriptions","ツンツンツンデレ…発現度を計算すると、それはつまり
ツン要素＝７５％、デレ要素＝２５％　ということか。深い…。","",""
"17105","3435921409","titles descriptions","スペシャルバトル２をクリア！ＨＰ１、それは極限中の極限。
だって、ちょっとさわっただけでアウトだし。","",""
"17106","3435921409","titles descriptions","スウィートボーイの説明","",""
"17107","3435921409","titles descriptions","セインガルドの薔薇の説明","",""
"17108","3435921409","titles descriptions","ダッシュナイトの説明","",""
"17109","3435921409","titles descriptions","リオン＝マグナスの説明","",""
"17110","3435921409","titles descriptions","パイロットの説明","",""
"17111","3435921409","titles descriptions","クールパイロットの説明","",""
"17112","3435921409","titles descriptions","マッハ仮面の説明","",""
